from_page,to_page,transition_count
https://formation-ecommerce.avisia.fr/vetements/38-52-avisia-tee-shirt-seminaire.html,https://formation-ecommerce.avisia.fr/vetements/42-41-avisia-doudoune-a-manche-courte.html,1
https://formation-ecommerce.avisia.fr/vetements/38-52-avisia-tee-shirt-seminaire.html,https://formation-ecommerce.avisia.fr/vetements/39-48-avisia-tee-shirt-seminaire-2.html,1
https://formation-ecommerce.avisia.fr/vetements/38-52-avisia-tee-shirt-seminaire.html,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12929&id_module=13&id_order=10258&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/vetements/42-40-avisia-doudoune-a-manche-courte.html,https://formation-ecommerce.avisia.fr/vetements/39-48-avisia-tee-shirt-seminaire-2.html,1
https://formation-ecommerce.avisia.fr/vetements/42-40-avisia-doudoune-a-manche-courte.html,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12929&id_module=13&id_order=10258&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/vetements/42-41-avisia-doudoune-a-manche-courte.html,https://formation-ecommerce.avisia.fr/vetements/39-48-avisia-tee-shirt-seminaire-2.html,1
https://formation-ecommerce.avisia.fr/vetements/42-41-avisia-doudoune-a-manche-courte.html,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12929&id_module=13&id_order=10258&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/vetements/39-48-avisia-tee-shirt-seminaire-2.html,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12929&id_module=13&id_order=10258&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/panier?action=show,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12929&id_module=13&id_order=10258&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/vetements/40-avisia-casquette-1289031335199.html,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12924&id_module=13&id_order=10255&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/vetements/38-53-avisia-tee-shirt-seminaire.html,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12924&id_module=13&id_order=10255&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/panier?action=show,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12924&id_module=13&id_order=10255&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12931&id_module=13&id_order=10260&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/panier?action=show,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12931&id_module=13&id_order=10260&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12909&id_module=13&id_order=10242&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/panier?action=show,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12909&id_module=13&id_order=10242&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/,https://formation-ecommerce.avisia.fr/3-vetements,1
https://formation-ecommerce.avisia.fr/,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12936&id_module=13&id_order=10265&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/3-vetements,https://formation-ecommerce.avisia.fr/panier?action=show,1
https://formation-ecommerce.avisia.fr/3-vetements,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12936&id_module=13&id_order=10265&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/panier?action=show,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12936&id_module=13&id_order=10265&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12928&id_module=13&id_order=10257&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/panier?action=show,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12928&id_module=13&id_order=10257&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12902&id_module=13&id_order=10236&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/panier?action=show,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12902&id_module=13&id_order=10236&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12935&id_module=34&id_order=10264&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/panier?action=show,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12935&id_module=34&id_order=10264&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/,https://formation-ecommerce.avisia.fr/7-papeterie,1
https://formation-ecommerce.avisia.fr/,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12921&id_module=13&id_order=10252&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/7-papeterie,https://formation-ecommerce.avisia.fr/panier?action=show,1
https://formation-ecommerce.avisia.fr/7-papeterie,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12921&id_module=13&id_order=10252&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/panier?action=show,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12921&id_module=13&id_order=10252&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/vetements/42-40-avisia-doudoune-a-manche-courte.html,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12906&id_module=13&id_order=10239&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/vetements/42-41-avisia-doudoune-a-manche-courte.html,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12906&id_module=13&id_order=10239&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/vetements/38-52-avisia-tee-shirt-seminaire.html,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12906&id_module=13&id_order=10239&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/panier?action=show,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12906&id_module=13&id_order=10239&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/connexion?back=my-account,https://formation-ecommerce.avisia.fr/13-produits-sucres,1
https://formation-ecommerce.avisia.fr/connexion?back=my-account,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12922&id_module=34&id_order=10253&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/mon-compte,https://formation-ecommerce.avisia.fr/13-produits-sucres,1
https://formation-ecommerce.avisia.fr/mon-compte,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12922&id_module=34&id_order=10253&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/13-produits-sucres,https://formation-ecommerce.avisia.fr/panier?action=show,1
https://formation-ecommerce.avisia.fr/13-produits-sucres,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12922&id_module=34&id_order=10253&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/panier?action=show,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12922&id_module=34&id_order=10253&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12920&id_module=13&id_order=10251&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/panier?action=show,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12920&id_module=13&id_order=10251&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12916&id_module=13&id_order=10248&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/panier?action=show,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12916&id_module=13&id_order=10248&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/,https://formation-ecommerce.avisia.fr/accessoires/49-61-paire-de-chaussettes-bleus.html,1
https://formation-ecommerce.avisia.fr/,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12912&id_module=13&id_order=10245&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/accessoires/49-61-paire-de-chaussettes-bleus.html,https://formation-ecommerce.avisia.fr/panier?action=show,1
https://formation-ecommerce.avisia.fr/accessoires/49-61-paire-de-chaussettes-bleus.html,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12912&id_module=13&id_order=10245&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/panier?action=show,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12912&id_module=13&id_order=10245&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12923&id_module=13&id_order=10254&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/vetements/38-52-avisia-tee-shirt-seminaire.html,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12923&id_module=13&id_order=10254&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/panier?action=show,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12923&id_module=13&id_order=10254&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/vetements/42-40-avisia-doudoune-a-manche-courte.html,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12911&id_module=13&id_order=10244&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/vetements/42-41-avisia-doudoune-a-manche-courte.html,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12911&id_module=13&id_order=10244&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/panier?action=show,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12911&id_module=13&id_order=10244&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12925&id_module=34&id_order=10256&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/panier?action=show,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12925&id_module=34&id_order=10256&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/,https://formation-ecommerce.avisia.fr/6-accessoires?page=2,1
https://formation-ecommerce.avisia.fr/6-accessoires?page=2,https://formation-ecommerce.avisia.fr/6-accessoires,1
https://formation-ecommerce.avisia.fr/6-accessoires?page=2,https://formation-ecommerce.avisia.fr/connexion?back=my-account,1
https://formation-ecommerce.avisia.fr/6-accessoires?page=2,https://formation-ecommerce.avisia.fr/mon-compte,1
https://formation-ecommerce.avisia.fr/6-accessoires?page=2,https://formation-ecommerce.avisia.fr/,1
https://formation-ecommerce.avisia.fr/6-accessoires?page=2,https://formation-ecommerce.avisia.fr/8-accessoires-maison,1
https://formation-ecommerce.avisia.fr/6-accessoires?page=2,https://formation-ecommerce.avisia.fr/panier?action=show,1
https://formation-ecommerce.avisia.fr/6-accessoires?page=2,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12905&id_module=13&id_order=10238&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/6-accessoires,https://formation-ecommerce.avisia.fr/connexion?back=my-account,1
https://formation-ecommerce.avisia.fr/6-accessoires,https://formation-ecommerce.avisia.fr/mon-compte,1
https://formation-ecommerce.avisia.fr/6-accessoires,https://formation-ecommerce.avisia.fr/8-accessoires-maison,1
https://formation-ecommerce.avisia.fr/6-accessoires,https://formation-ecommerce.avisia.fr/panier?action=show,1
https://formation-ecommerce.avisia.fr/6-accessoires,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12905&id_module=13&id_order=10238&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/connexion?back=my-account,https://formation-ecommerce.avisia.fr/8-accessoires-maison,1
https://formation-ecommerce.avisia.fr/connexion?back=my-account,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12905&id_module=13&id_order=10238&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/mon-compte,https://formation-ecommerce.avisia.fr/8-accessoires-maison,1
https://formation-ecommerce.avisia.fr/mon-compte,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12905&id_module=13&id_order=10238&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/8-accessoires-maison,https://formation-ecommerce.avisia.fr/panier?action=show,1
https://formation-ecommerce.avisia.fr/8-accessoires-maison,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12905&id_module=13&id_order=10238&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/panier?action=show,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12905&id_module=13&id_order=10238&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/panier?action=show,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12908&id_module=13&id_order=10241&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/vetements/42-40-avisia-doudoune-a-manche-courte.html,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12919&id_module=13&id_order=10250&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/vetements/42-41-avisia-doudoune-a-manche-courte.html,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12919&id_module=13&id_order=10250&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/panier?action=show,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12919&id_module=13&id_order=10250&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12937&id_module=13&id_order=10266&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/2-accueil,https://formation-ecommerce.avisia.fr/accessoires/30-avisia-cache-camera-8566754694674.html,1
https://formation-ecommerce.avisia.fr/2-accueil,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12937&id_module=13&id_order=10266&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/accessoires/30-avisia-cache-camera-8566754694674.html,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12937&id_module=13&id_order=10266&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/panier?action=show,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12937&id_module=13&id_order=10266&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/,https://formation-ecommerce.avisia.fr/vetements/37-56-avisia-tee-shirt-10-ans.html,1
https://formation-ecommerce.avisia.fr/,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12932&id_module=13&id_order=10261&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/accessoires/45-avisia-stylo--8392657365527.html,https://formation-ecommerce.avisia.fr/vetements/42-40-avisia-doudoune-a-manche-courte.html,1
https://formation-ecommerce.avisia.fr/accessoires/45-avisia-stylo--8392657365527.html,https://formation-ecommerce.avisia.fr/vetements/42-41-avisia-doudoune-a-manche-courte.html,1
https://formation-ecommerce.avisia.fr/accessoires/45-avisia-stylo--8392657365527.html,https://formation-ecommerce.avisia.fr/vetements/38-52-avisia-tee-shirt-seminaire.html,1
https://formation-ecommerce.avisia.fr/accessoires/45-avisia-stylo--8392657365527.html,https://formation-ecommerce.avisia.fr/vetements/38-53-avisia-tee-shirt-seminaire.html,1
https://formation-ecommerce.avisia.fr/accessoires/45-avisia-stylo--8392657365527.html,https://formation-ecommerce.avisia.fr/vetements/37-56-avisia-tee-shirt-10-ans.html,1
https://formation-ecommerce.avisia.fr/vetements/42-40-avisia-doudoune-a-manche-courte.html,https://formation-ecommerce.avisia.fr/vetements/37-56-avisia-tee-shirt-10-ans.html,1
https://formation-ecommerce.avisia.fr/vetements/42-40-avisia-doudoune-a-manche-courte.html,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12932&id_module=13&id_order=10261&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/vetements/42-41-avisia-doudoune-a-manche-courte.html,https://formation-ecommerce.avisia.fr/vetements/37-56-avisia-tee-shirt-10-ans.html,1
https://formation-ecommerce.avisia.fr/vetements/42-41-avisia-doudoune-a-manche-courte.html,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12932&id_module=13&id_order=10261&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/vetements/38-52-avisia-tee-shirt-seminaire.html,https://formation-ecommerce.avisia.fr/vetements/37-56-avisia-tee-shirt-10-ans.html,1
https://formation-ecommerce.avisia.fr/vetements/38-52-avisia-tee-shirt-seminaire.html,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12932&id_module=13&id_order=10261&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/vetements/38-53-avisia-tee-shirt-seminaire.html,https://formation-ecommerce.avisia.fr/vetements/37-56-avisia-tee-shirt-10-ans.html,1
https://formation-ecommerce.avisia.fr/vetements/38-53-avisia-tee-shirt-seminaire.html,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12932&id_module=13&id_order=10261&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/vetements/37-56-avisia-tee-shirt-10-ans.html,https://formation-ecommerce.avisia.fr/panier?action=show,1
https://formation-ecommerce.avisia.fr/vetements/37-56-avisia-tee-shirt-10-ans.html,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12932&id_module=13&id_order=10261&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/panier?action=show,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12932&id_module=13&id_order=10261&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12934&id_module=13&id_order=10263&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/2-accueil,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12934&id_module=13&id_order=10263&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/panier?action=show,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12934&id_module=13&id_order=10263&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12913&id_module=13&id_order=10246&key=0b390da1338fb991f6ac592e25f55d26,1
https://formation-ecommerce.avisia.fr/panier?action=show,https://formation-ecommerce.avisia.fr/confirmation-commande?id_cart=12913&id_module=13&id_order=10246&key=0b390da1338fb991f6ac592e25f55d26,1
